id,name,dd_lat,dd_long
8268,"Ústí nad Labem",50.6619214870006,14.0338325500488
8269,Havířov,49.78148574372,18.4321403503418
8270,Zlín,49.2271830480459,17.6707363128662
8271,Karviná,49.8585707259149,18.5390853881836
8272,Frýdek-Místek,49.6776260448711,18.3368682861328
8273,Děčín,50.7798919741081,14.2111587524414
8274,Přerov,49.4546237199736,17.4490785598755
8275,Prostějov,49.4729208157024,17.1139526367188
8276,Třebíč,49.2160553326098,15.8806943893433
8277,Třinec,49.6774594246755,18.6741828918457
8278,Příbram,49.6889548788703,14.0051651000977
8279,Orlová,49.8440712963913,18.4289646148682
8280,Kolín,50.028392752395,15.1994562149048
8281,Rakovník,50.1048912914588,13.7312793731689
8282,"Roudnice nad Labem",50.4247061740385,14.2554473876953
8283,Mělník,50.352032769863,14.476375579834
8284,Jičín,50.4382927059986,15.351676940918
8285,Kroměříž,49.2984026699696,17.3921298980713
8286,Pescara,42.4625998007712,14.2147636413574
8287,Castrovillari,39.8119645300769,16.2017440795898
8288,Siderno,38.2708017805904,16.2920379638672
8289,Sulmona,42.0482728673235,13.9243125915527
8290,Isernia,41.5960604769915,14.2303848266602
8291,Trivento,41.7820650219283,14.5474433898926
8292,"San Benedetto del Tronto",42.9491352966666,13.8819122314453
8293,Orbetello,42.4417010906216,11.2204742431641
8294,Manciano,42.5875928325745,11.5157318115234
8295,Acquapendente,42.7431041624311,11.8651485443115
8296,Orvieto,42.7172546644124,12.110538482666
8297,Montalcino,43.0563460579357,11.4896392822266
8298,Cecina,43.3080668851803,10.5202674865723
8299,Poggibonsi,43.4699888509865,11.1418533325195
8300,Volterra,43.4014930226979,10.8605861663818
8301,Novafeltria,43.8957895361619,12.2878646850586
8302,Bobbio,44.7691618526244,9.3848991394043
8303,"Pavullo nel Frignano",44.3291285310017,10.836296081543
8304,Bedonia,44.5021375241292,9.62882995605469
8305,Pontremoli,44.3750361924722,9.87808227539062
8306,"Fornovo di Taro",44.6926066817338,10.1012420654297
8307,"Castelnovo ne' Monti",44.4340862865956,10.4009628295898
8308,Vignola,44.4804628439964,11.0028076171875
8309,"San Marcello Pistoiese",44.0552714937904,10.7920932769775
8310,Rapallo,44.3526392190968,9.22928810119629
8311,Dovadola,44.1237010218929,11.8890953063965
8312,Reggello,43.6815289781561,11.5298080444336
8313,Bibione,45.6363669365394,13.0610275268555
8314,Portogruaro,45.7761440121592,12.8368377685547
8315,Alba,44.6989215139179,8.03340911865234
8316,Legnago,45.1902640154319,11.3090515136719
8317,Agropoli,40.3504689207349,14.9896430969238
8318,Melfi,40.9963544528541,15.6515693664551
8319,Pisticci,40.3900965925912,16.5572547912598
8320,Spinazolla,40.967715109654,16.0901641845703
8322,"Köthen/ Anhalt",51.7509457530481,11.9753551483154
8323,Mersin,36.798478,34.630473
8325,Çorlu,41.1629862719882,27.7906465530396
8326,Viranşehir,37.230055,39.768448
8327,Kızıltepe,37.194613,40.585856
8328,Aksaray,38.371001,34.026375
8329,İnegöl,40.080436,29.514513
8330,Tokat,40.3177552794764,36.5542602539062
8331,Edirne,41.6761814208318,26.5588474273682
8332,Tekirdağ,40.978504919516,27.511568069458
8333,Karaman,37.1807661680509,33.2078075408936
8334,Nazilli,37.9101430839529,28.3223247528076
8335,Alanya,36.5465354020326,31.9945907592773
8336,Siirt,37.9284247516653,41.9396209716797
8337,Erzincan,39.752073,39.491558
8338,Turhal,40.3873181839925,36.0840797424316
8339,Bandırma,40.3513519691591,27.9688310623169
8340,Turgutlu,38.4922941923613,27.7006959915161
8341,Manavgat,36.7857448298488,31.4388370513916
8342,Giresun,40.9179879142643,38.3858013153076
8343,Çankırı,40.6007897995397,33.6164581775665
8344,Akşehir,38.3588205554491,31.4164137840271
8345,Muğla,37.2152922574928,28.364896774292
8346,Fethiye,36.6247931165387,29.1170525550842
8347,Karabük,41.1950929518642,32.6187944412231
8348,Kastamonu,41.3790627198114,33.7747192382812
8349,Kars,40.6064591758912,43.0968761444092
8350,Bingöl,38.8858218001232,40.4971504211426
8351,Tatvan,38.4928316222154,42.2896385192871
8352,Muş,38.7358079021805,41.4913272857666
8353,Patnos,39.2386020259744,42.865047454834
8354,Niğde,37.9704384238959,34.6764779090881
8355,Beyşehir,37.6832769160648,31.7278289794922
8356,Sorgun,39.8146676409363,35.1878356933594
8357,Polatlı,39.5771148817376,32.142391204834
8358,Düzce,40.8468006462815,31.1668395996094
8359,Bolu,40.7332100782357,31.6057777404785
8360,Söke,37.7507651983543,27.4067687988281
8361,Urla,38.3225350164105,26.7659139633179
8362,Bergama,39.1230023885724,27.1811199188232
8363,Soma,39.1817075142815,27.6026344299316
8364,Çanakkale,40.1475856072009,26.408257484436
8365,Keşan,40.8592655680606,26.6285419464111
8366,Burdur,37.723003318875,30.2812385559082
8367,Kırşehir,39.1468364509024,34.1592407226562
8368,Silifke,36.3731805881997,33.9191293716431
8369,Bafra,41.5689674812674,35.9071826934814
8370,Rize,41.0258878902225,40.5171918869019
8371,Kozan,37.451217753832,35.8166313171387
8372,Hakkari,37.5760113568378,43.7348556518555
8373,Ereğli,37.5184402388786,34.0315246582031
8374,Mut,36.6465230257008,33.4373188018799
8375,Anamur,36.0782395583433,32.8321266174316
8376,Yozgat,39.8234355371076,34.8086357116699
8377,Kulu,39.0903672717461,33.0713796615601
8378,Igdir,39.9255352816973,44.0421295166016
8379,Fatsa,41.0316505476977,37.4986553192139
8380,Pervomajsk,48.0468738239672,30.8317565917969
8381,Pécs,46.0721588221939,18.2316398620605
8382,Kaposvár,46.3672459208273,17.78489112854
8383,Györ,47.685152398752,17.635931968689
8384,Kecskemét,46.9082361091562,19.6924781799316
8385,Nyíregyháza,47.9549844080674,21.7240905761719
8386,Székesfehérvár,47.1893041653632,18.4119701385498
8387,Sondrio,46.1722824155745,9.86881256103516
8388,Tolmezzo,46.4024740498363,13.0129623413086
8389,Smolevichi,54.02189,28.086548
8390,Volozhin,54.08618,26.531639
8391,Oshmyany,54.424773,25.936232
8392,Policoro,40.208245701525,16.6720962524414
8393,Bruneck,46.7953588347113,11.93115234375
8394,Bozen,46.4936653576238,11.341495513916
8395,Auronzo,46.562991402802,12.4151515960693
8396,Bormio,46.4664777031481,10.3738403320312
8397,"Darfo Boario Terme",45.8780585890089,10.1810646057129
8398,Colico,46.1355975060399,9.37477111816406
8399,Tricarico,40.6198812990334,16.1454391479492
8400,Calitri,40.8993711113391,15.4384517669678
8401,Eboli,40.6169495120034,15.0572776794434
8402,"San Giovanni in Fiore",39.2555184983159,16.6973304748535
8403,"Termini Imerese",37.9839866412637,13.696174621582
8404,Soverato,38.685509760012,16.550989151001
8405,Monasterace,38.4536559239655,16.5519332885742
8406,Urbino,43.7254597741778,12.6361656188965
8407,Tolentino,43.2116819776577,13.2907104492188
8408,Osuna,37.238151,-5.105418
8409,Zafra,38.4266,-6.41764
8410,Benavente,42.003305,-5.677051
8411,Vigo,42.233375,-8.713405
8412,Pamplona,42.81901,-1.646585
8413,Albacete,38.99829,-1.86094
8414,Carthagena,37.60511,-0.99072
8415,Lorca,37.671188,-1.700437
8416,Mazarrón,37.600172,-1.314447
8417,Baza,37.49092,-2.77532
8418,Cuenca,40.07196,-2.13502
8419,"San Sebastián",43.320175,-1.983119
8420,Tudela,42.064201,-1.606605
8421,Calatayud,41.354109,-1.646106
8422,"Castellon de la Plana",39.98648,-0.03745
8423,Jaén,37.76603,-3.79016
8426,"La Línea de la Concepción",36.161609,-5.349593
8427,Aracena,37.894528,-6.562065
8428,Tordesillas,41.501818,-5.000646
8429,Zamora,41.50445,-5.74876
8430,"Santa Cruz de Tenerife",28.470317,-16.257363
8431,"Las Palmas de GC",28.124456,-15.431348
8432,Dénia,38.8409,0.11178
8433,Valencia,39.4701251223582,-0.34332275390625
8434,Amposta,40.711977,0.579147
8435,Berga,42.101427,1.842431
8436,Tàrrega,41.647616,1.138501
8437,Fraga,41.52297,0.34738
8438,Prato,43.8803250858085,11.0946464538574
8439,"Reggio nell'Emilia",44.6996536238247,10.6261825561523
8440,"Sale Marasino",45.7053401352801,10.1136016845703
8441,"Peschiera del Garda",45.4398388769489,10.6900835037231
8442,Ispra,45.8156401074666,8.61019134521484
8443,Genua,44.4066994830401,8.93426656723022
8444,Fiumicino,41.7721438479826,12.2272682189941
8447,Altenkirchen/Westerw.,50.6883833475188,7.64463901519775
8448,Eckernförde,54.4713469069127,9.83518838882446
8449,"Flughafen Weeze",51.59915,6.150885
8450,"Verden (Aller)",52.9253595926579,9.23263549804688
8451,Parchim,53.4263866972393,11.8471455574036
8454,Lviv,49.8359895741849,24.0291595458984
8455,Pasewalk,53.5070387430061,13.9910888671875
8456,Scuol,46.7958582942416,10.2991247177124
8457,"Buchholz i.d. Nordheide",53.3315905818326,9.87859725952148
8458,Sangerhausen,51.4723484979536,11.3037300109863
8459,Timişoara,45.7496779457054,21.2200927734375
8460,"Bad Radkersburg",46.687308047024,15.9912872314453
8461,"Stuttgart Flughafen",48.6920085635633,9.21587705612183
8462,"Frankfurt/Main Flughafen",50.040797270797,8.55096817016602
8463,Rovereto,45.8917107631066,11.0401010513306
8464,"Zielona Góra",51.9372539659996,15.5067086219788
8465,Taize,46.9261,-0.11023
8466,Borlänge,60.4820506192507,15.4345893859863
8467,Korbach,51.2758772074806,8.87068748474121
8468,Rättvik,60.886363738914,15.115213394165
8469,Brixen,46.7136201449497,11.6549491882324
8470,"München Flughafen",48.3543098285401,11.7866134643555
8471,Portimão,37.1392455990639,-8.53792190551758
8472,Odemira,37.5980480930453,-8.64091873168945
8473,Sines,37.9535377046184,-8.87429237365723
8474,Aljezur,37.3169327281535,-8.80468368530273
8475,Erding,48.3066336224497,11.906476020813
8476,Pristina,42.6778923154992,21.1788940429688
8478,Wageningen,51.9675385415088,5.6634521484375
8480,Haag,48.1110417328819,14.567699432373
8481,Grieskirchen,48.2323343812943,13.8321304321289
8482,Westkapelle,51.5303726691305,3.44279766082764
8483,"Haltestelle Woodstock",52.5875367499831,14.6486806869507
8484,Nordborg,55.057823843102,9.74255561828613
8485,Gråsten,54.9195952234478,9.59449768066406
8486,Radstadt,47.384984839182,13.4629726409912
8487,Liezen,47.5683609232963,14.2365646362305
8488,Lech,47.2076745163337,10.1392650604248
8489,Balatonlelle,46.781019431659,17.6931381225586
8490,Kłodzko,50.4372813681213,16.6564750671387
8491,Cuijk,51.7300584194565,5.8788013458252
8492,Rorschach,47.4774200111091,9.48978424072266
8493,"Târgu Mureş",46.5363698024316,24.5558166503906
8494,Guderup,54.9909603501332,9.86615180969238
8495,Schleiz,50.5784404797536,11.8094444274902
8496,Ludwigslust,53.3214661967599,11.500883102417
8497,Vejle,55.7097542246107,9.53604698181152
8498,Tønder,54.9368073889893,8.86545181274414
8499,Vojens,55.2476193405783,9.30679321289062
8500,Vejen,55.4761294652935,9.13787841796875
8501,Varde,55.6211387035259,8.48058700561523
8502,Brande,55.9448262089424,9.12740707397461
8503,Lemvig,56.548838756768,8.30798149108887
8504,Hirtshals,57.5886291394476,9.96030807495117
8505,Hanstholm,57.1122917969,8.6158561706543
8506,Grenaa,56.4152545499256,10.8775806427002
8507,Nyborg,55.310586278738,10.7915782928467
8508,Kalundborg,55.6808751710655,11.1031436920166
8509,Grimma,51.2390826382599,12.7249145507812
8510,Jülich,50.9224606609953,6.36039733886719
8511,Steinfurt,52.1487113830025,7.3388671875
8512,Arnstadt,50.8373023891432,10.941309928894
8513,"Bad Segeberg",53.9348182540998,10.310754776001
8514,"Hurricane Festival",53.1696206744694,9.48154449462891
8515,Fürstenfeld,47.0472007652623,16.0783195495605
8516,"Muri AG",47.2762592007132,8.33699226379395
8517,Nyon,46.3836490712197,6.23671531677246
8518,"Kirchdorf am Inn",48.2934727364249,13.2828140258789
8519,Schärding,48.4563027269503,13.4354209899902
8520,Esternberg,48.5434325673195,13.5705184936523
8521,Jungholz,47.5718933647582,10.4483413696289
8522,"Köln Bonn Flughafen",50.8676739515176,7.13690757751465
8525,Domat/Ems,46.8331283909894,9.45304870605469
8526,Mesocco,46.3913900017843,9.23231363296509
8527,Willisau,47.1223006101364,7.99641609191895
8528,Saint-Prex,46.4821418151029,6.45609855651855
8529,Payerne,46.8200324670286,6.93820953369141
8530,Brusio,46.2605943501069,10.1242446899414
8531,Spiez,46.6862482308808,7.67995834350586
8532,Disentis/Mustér,46.7049391587766,8.85489463806152
8533,"Bad Ragaz",47.0101086051857,9.50514793395996
8534,Diepoldsau,47.3864957629541,9.65612411499023
8535,Frick,47.5058958426172,8.02336692810059
8536,Jesolo,45.536114633955,12.6416158676147
8537,Reykjavík,64.0818052069627,-20.379638671875
8538,Chamonix-Mont-Blanc,45.9234234271015,6.86958789825439
8539,Ludwigsfelde,52.3012361036298,13.2647037506104
8540,"EuroAirport Basel Mulhouse",47.5952825366688,7.53533363342285
8541,Splügen,46.5525450142916,9.32093381881714
8542,Meiringen,46.7272126466656,8.18421363830566
8543,Andermatt,46.6364134164547,8.59259605407715
8544,"Reinach (AG)",47.2561649868637,8.18155288696289
8545,"Grüningen (ZH)",47.2828391254374,8.76133918762207
8546,"Langnau im Emmental",46.9393632329485,7.78278350830078
8547,"Bulle (FR)",46.6180525020415,7.05536842346191
8548,Visp,46.2928073576741,7.88226127624512
8549,Bülach,47.5200989864149,8.53878021240234
8550,"Neumarkt in Steiermark",47.0738046463655,14.4267654418945
8551,Brig-Glis,46.3179476266728,7.98748970031738
8552,Perleberg,53.0743306436792,11.8661785125732
8553,"Bad Zurzach",47.5888284008741,8.29274654388428
8554,Gloggnitz,47.6752130208186,15.9360122680664
8555,Hartberg,47.2816745965895,15.9718894958496
8556,"Micheldorf in Oberösterreich",47.877958630114,14.1335248947144
8557,Kremsmünster,48.05238198435,14.130392074585
8558,"Sankt Georgen im Attergau",47.9343442360745,13.4929275512695
8559,Thalgau,47.8418511254986,13.2532453536987
8560,"Bad Gastein",47.1117871639195,13.1332969665527
8561,Mariazell,47.7733102506327,15.3176879882812
8562,Soulac-sur-Mer,45.5140459256042,-1.12240791320801
8563,Lacanau,44.9783995549444,-1.07674598693848
8564,Mimizan,44.2033738761591,-1.22866630554199
8565,Orthez,43.4889844125574,-0.77178955078125
8566,Wollerau,47.1960406992153,8.72065544128418
8567,"Uetikon am See",47.2667372415751,8.67756843566895
8568,Egg,47.3010024564576,8.69061470031738
8569,Walenstadt,47.1245198498948,9.31460380554199
8570,Weinfelden,47.5652915594107,9.10792350769043
8571,Goldach,47.473881202227,9.46532249450684
8572,Uznach,47.2245812799727,8.98063659667969
8573,"Birmensdorf (ZH)",47.354960781428,8.43857288360596
8574,Orbe,46.7230940683631,6.53162956237793
8575,Avallon,47.4916888546625,3.91044616699219
8576,Gien,47.6937611431437,2.63285636901855
8577,Dieppe,49.9277980266755,1.08970642089844
8578,Cherbourg-Octeville,49.639455115071,-1.6161060333252
8579,Saintes,45.747222312262,-0.634374618530273
8580,Lourdes,43.0986013955298,-0.0440311431884766
8581,Saint-Gaudens,43.1099439337655,0.721836090087891
8582,Marmande,44.5007907448543,0.163078308105469
8583,Ussel,45.5473561231523,2.31073379516602
8584,Pontivy,48.0658630158215,-2.96570777893066
8585,Loches,47.1285492854198,0.99726676940918
8586,Vichy,46.1237008771406,3.42344284057617
8587,Montargis,47.9978482146022,2.73233413696289
8588,Pithiviers,48.17226770128,2.25378513336182
8589,Etampes,48.4362052333688,2.16087341308594
8590,Rambouillet,48.643117848389,1.82600498199463
8591,Verneuil-sur-Avre,48.7363234542144,0.929803848266602
8592,Châteaudun,48.0698492827957,1.33063316345215
8593,Vendôme,47.7817314112339,1.07151031494141
8594,"La Flèche",47.6981227497157,-0.0749731063842773
8595,Autun,46.9500864693205,4.29947376251221
8597,"Les Sables-d Olonne",46.495792513909,-1.77609443664551
8598,Challans,46.8469842796039,-1.87917709350586
8599,Roscoff,48.7206407292101,-3.98580551147461
8600,Douarnenez,48.0919545536172,-4.33101654052734
8601,Royan,45.6244229474406,-1.02953910827637
8602,Blaye,45.1305900323292,-0.660724639892578
8603,"La Roche-Chalais",45.1545639696743,0.00944137573242188
8604,Flers,48.749482976841,-0.569658279418945
8605,"Bad Gandersheim",51.8710328420837,10.0255393981934
8606,Mölln,53.6284549719682,10.6890964508057
8607,Marktredwitz,50.0004570762286,12.0872783660889
8608,"Bad Pyrmont",51.9839815024887,9.24267768859863
8609,Anklam,53.856374195132,13.688793182373
8610,"Bad Füssing",48.3500889594591,13.3115673065186
8611,"Svinesund (Bus Stop)",59.0951517592257,11.2718439102173
8612,Pazardzjik,42.1925349404684,24.3336868286133
8613,Baltsy,47.7665608018393,27.9045867919922
8614,Goleniów,53.5645790475326,14.8278951644897
8615,Nowogard,53.6744427989117,15.1158142089844
8616,Gryfice,53.9172810154762,15.1986408233643
8617,Edinet,48.1708939251825,27.2996520996094
8618,Zwiesel,49.0135827341845,13.2275390625
8619,"Bernau am Chiemsee",47.8128086785303,12.374210357666
8620,Ropczyce,50.052675038602,21.610107421875
8621,Łańcut,50.0693705943185,22.2332382202148
8622,Backnang,48.9460678832115,9.42712783813477
8623,Merzig,49.4424869695555,6.63557052612305
8624,Weesen,47.1336294429813,9.09453392028809
8625,Uzwil,47.4368544599615,9.13079738616943
8626,Thalwil,47.2960256256714,8.56504440307617
8627,Cham,47.1823042634093,8.45990180969238
8628,Koblenz,47.6087092187798,8.23931694030762
8629,Klosters,46.8834563150775,9.87580776214599
8630,Linthal,46.919727699482,8.99763107299805
8631,Männedorf,47.2533686656752,8.69185924530029
8632,Regensdorf,47.4320355847396,8.46668243408203
8633,Romanshorn,47.5663919180893,9.37691688537598
8634,Meersburg,47.6942522031683,9.26829814910888
8635,Luckenwalde,52.0914256279891,13.1731224060059
8636,"Wohlen (AG)",47.3506286985335,8.27691078186035
8637,"Hergiswil (NW)",46.983882829229,8.30944061279297
8638,Steinhausen,47.1973820713937,8.48500728607178
8639,Gisikon,47.1275273560247,8.39992761611938
8640,Nottwil,47.1356438538539,8.13636302947998
8641,Sachseln,46.867761412872,8.23940277099609
8642,Rotkreuz,47.1403146579072,8.43016147613525
8643,Triengen,47.2348393081164,8.0764102935791
8644,"Pfäffikon (ZH)",47.3676642353711,8.78292560577393
8645,Menznau,47.0837703738448,8.04010391235352
8646,Lachen,47.190412398527,8.85163307189941
8647,Sempach,47.1346804494786,8.19185256958008
8648,Hochdorf,47.1665511090192,8.29193115234375
8649,Dagmersellen,47.2150791762515,7.98594474792481
8650,Adligenswil,47.0708817921789,8.36411476135254
8651,Rothenburg,47.0940848379301,8.27176094055176
8652,Immensee,47.0961299617665,8.46153259277344
8653,Malters,47.0376669144167,8.18348407745361
8654,"Oberwil (BL)",47.5137805113984,7.55498886108398
8655,Hünenberg,47.1750117173126,8.42569828033447
8656,Schwadorf,48.0712544399959,16.5824031829834
8657,Wattens,47.2926201557467,11.590576171875
8658,Pertisau,47.4404538137617,11.6955471038818
8659,Jenbach,47.3922484993752,11.7724514007568
8660,"Neustift im Stubaital",47.1111446081886,11.3089656829834
8661,Neulengbach,48.1967605281345,15.9057998657227
8663,"Hamburg Flughafen",53.632730291165,10.0063133239746
8664,"Hannover Flughafen",52.4605856391961,9.70217227935791
8665,Murten,46.9297515129876,7.11759567260742
8666,Kerzers,46.9762702615379,7.19552993774414
8667,Moudon,46.668463770074,6.80156707763672
8668,"Muri bei Bern",46.9312754373205,7.48675346374512
8669,Boudry,46.9496470346322,6.83795928955078
8670,Gland,46.422002539528,6.27164840698242
8671,Rolle,46.4583187576428,6.33756637573242
8672,"Renens (VD)",46.5377572814506,6.5793514251709
8673,Pully,46.5113595828775,6.65943145751953
8674,Morges,46.5115663260924,6.49927139282227
8675,Baden,47.4753895761385,8.30750942230225
8676,Oftringen,47.3113329778606,7.92212963104248
8677,Rheinfelden,47.5525488807941,7.79226779937744
8678,Spreitenbach,47.4189701491881,8.3675479888916
8679,Allschwil,47.5510427230903,7.53657817840576
8680,Binningen,47.5377461074955,7.57095336914062
8681,Münchenstein,47.513026881025,7.62073516845703
8682,Birsfelden,47.5530123052251,7.62240886688232
8683,"Aesch (BL)",47.4710093706735,7.59687423706055
8684,Ostermundigen,46.9559306075882,7.4812388420105
8685,Worb,46.9291946836653,7.56395816802979
8686,Münsingen,46.8738052270969,7.56052494049072
8687,Ittigen,46.9744547968853,7.48443603515625
8688,Villars-sur-Glâne,46.7897763245226,7.11630821228027
8689,Marly,46.7763171564731,7.16248512268066
8690,Wünnewil-Flamatt,46.8732184788471,7.27835655212402
8691,Düdingen,46.8505650933914,7.18990802764893
8692,Châtel-Saint-Denis,46.5255639656076,6.89846992492676
8693,Estavayer-le-Lac,46.8493910823874,6.84722900390625
8694,Carouge,46.1800681227971,6.13871812820435
8695,Lancy,46.1890114105143,6.11603736877441
8696,Versoix,46.282012474181,6.16521835327148
8697,Meyrin,46.2293124205317,6.07024669647217
8698,Thônex,46.188744024341,6.1974048614502
8699,"Le Grand-Saconnex",46.23566522325,6.12393379211426
8700,"Schwanden (GL)",46.9944507894699,9.07371997833252
8701,Igis,46.9466294856616,9.57063674926758
8702,Bassecourt,47.3372522392221,7.24372386932373
8703,Littau,47.0524933640629,8.25772762298584
8704,Horw,47.0190914852112,8.3115005493164
8705,Entlebuch,46.9940117191549,8.06525230407715
8706,"Colombier (NE)",46.9669580321228,6.86349391937256
8707,Peseux,46.9874252315329,6.88954353332519
8708,Cornaux,47.0388368037656,7.01786041259766
8709,"Le Landeron",47.0558557921126,7.06764221191406
8710,Emmetten,46.956531096916,8.51444721221924
8711,Engelberg,46.8197975334352,8.39917659759521
8712,Lungern,46.7847515702475,8.15927982330322
8713,Alpnach,46.9393046301276,8.27287673950195
8714,"Neuhausen am Rheinfall",47.6818009596612,8.61808776855469
8715,Thayngen,47.7485579892794,8.70657920837402
8716,Arth,47.0630477524781,8.52238655090332
8717,Balsthal,47.3130496857661,7.69180297851562
8718,Oensingen,47.2900004142646,7.7153205871582
8719,Hägendorf,47.3324242498766,7.84157752990723
8720,Flawil,47.4161243576419,9.18529987335205
8721,Mendrisio,45.8703198717041,8.98874759674072
8722,Aadorf,47.4927907585786,8.89866828918457
8723,"Affoltern am Albis",47.2765503651279,8.44762802124023
8724,Chêne-Bougeries,46.1986067421703,6.18264198303223
8725,"Ecublens (VD)",46.5292547253892,6.56480312347412
8726,"La Tour-de-Peilz",46.4539727332781,6.85855865478516
8727,Meilen,47.2699405383136,8.64199161529541
8728,Opfikon,47.432442012942,8.57761859893799
8729,Prilly,46.534214711533,6.60696744918823
8730,Richterswil,47.2077911331634,8.70460510253906
8731,Riehen,47.581012911054,7.6490592956543
8732,Schlieren,47.3964173881323,8.44940900802612
8733,Stäfa,47.2415409245228,8.72318744659424
8734,Volketswil,47.3894593722531,8.68610858917236
8735,Wallisellen,47.4140625146237,8.59293937683105
8736,Zollikon,47.3396515275568,8.57809066772461
8737,"Brunn am Gebirge",48.1068007499543,16.2860727310181
8738,Hard,47.4891949867429,9.68998432159424
8739,Marchtrenk,48.1916683574061,14.110951423645
8741,Purkersdorf,48.2059137197121,16.1750507354736
8742,Deutsch-Wagram,48.3027513711676,16.5645503997803
8743,"Wolkersdorf im Weinviertel",48.385328187927,16.5157556533813
8744,Ernstbrunn,48.5282297606286,16.3609170913696
8745,"Kirchberg am Wagram",48.4330731797258,15.8990621566772
8746,Horn,48.6631333475281,15.6548309326172
8747,"Ybbs an der Donau",48.177476267989,15.0813102722168
8748,Königswiesen,48.4073830567346,14.8388814926147
8749,Frohnleiten,47.2697366979334,15.322322845459
8750,Ribnitz-Damgarten,54.2435630767901,12.4234771728516
8751,Winterberg,51.1940296634286,8.53341579437256
8752,Bergheim,50.9537229706096,6.63514137268066
8753,"Bernau (bei Berlin)",52.6818980299376,13.5851097106934
8754,"Berlin Flughafen Schönefeld",52.3889586799825,13.5184192657471
8755,Bornholm,55.1050873344667,14.7093200683594
8757,"Bad Reichenhall",47.7310685262613,12.8829288482666
8758,"Bad Tölz",47.7611952305123,11.561393737793
8759,"Weilheim in Oberbayern",47.8409293928118,11.1417675018311
8760,Wittlich,49.9850896704296,6.89186096191406
8761,Millstatt,46.8051121467841,13.5712051391602
8762,"Gmünd in Kärnten",46.9063010582078,13.5371732711792
8763,Obertauern,47.2484456164672,13.5579872131348
8764,"St. Jakob im Rosental",46.5477637928566,14.0558052062988
8765,"Velden am Wörther See",46.6141319495553,14.0418577194214
8766,"Golling an der Salzach",47.5975977277113,13.167028427124
8767,Saalbach-Hinterglemm,47.3898661291517,12.635178565979
8768,Champéry,46.1784635252337,6.87100410461426
8769,Montana,46.3123157870033,7.481689453125
8770,Saas-Fee,46.113735473285,7.93461799621582
8771,Grimentz,46.1803058369722,7.57640361785889
8772,Verdun,49.1597056206116,5.3844165802002
8773,Manosque,43.8277159232501,5.78696250915527
8774,Ventimiglia,43.7928755178637,7.6051139831543
8775,"Vado Ligure",44.2700032664093,8.4369421005249
8776,Viareggio,43.8747569008156,10.2534198760986
8777,Tortona,44.8978358242747,8.86409997940063
8778,Malcesine,45.764619044614,10.8103322982788
8779,Albenga,44.0490719388513,8.21511268615723
8780,"Cortina d´Ampezzo",46.5388200073603,12.1381974220276
8783,Warburg,51.4852313269,9.14744853973389
8784,Idstein,50.219698726469,8.26729774475098
8785,Alzey,49.7453930699773,8.10945510864258
8786,Lutsk,50.7503593113696,25.3330993652344
8787,Pfarrkirchen,48.432959283228,12.9358434677124
8788,"Königs Wusterhausen",52.2955147249841,13.6273384094238
8789,Diepholz,52.6050283476055,8.37956428527832
8790,Mayen,50.3293542788906,7.22179412841797
8791,Kaltenkirchen,53.8352080466073,9.96245384216309
8792,Melk,48.2249585556791,15.3309059143066
8793,Mayrhofen,47.1657341513532,11.8624877929687
8794,"Brixen im Thale",47.4506699926621,12.2481250762939
8795,Hintertux,47.1146639660465,11.6820287704468
8796,Scharnitz,47.3906505800197,11.2659215927124
8797,"Scheffau am Wilden Kaiser",47.5278656103184,12.2501420974731
8798,"Leipzig-Halle Flughafen",51.4229417555946,12.2223222255707
8799,Sinsheim,49.2529325546832,8.8780689239502
8800,"Bad Kleinkirchheim",46.813806379959,13.7897300720215
8801,Mitrovica,42.8920641880734,20.8808898925781
8802,Nis,43.3286741837386,21.9149780273438
8803,Straßwalchen,47.9790637682866,13.2546615600586
8804,"Obertrum am See",47.9368743939189,13.0740737915039
8805,"Henndorf am Wallersee",47.8984198960591,13.1865978240967
8806,"St. Gilgen",47.7665319561613,13.3650398254395
8807,Werfen,47.4763757972094,13.1892156600952
8808,"Bad Vigaun",47.6647515143142,13.1326103210449
8809,"Eben im Pongau",47.4073246618609,13.3959817886353
8810,"Altenmarkt im Pongau",47.3788535310126,13.423490524292
8811,Kuchl,47.6273388172225,13.1446266174316
8812,Komárom,47.7431905611788,18.1189441680908
8813,Dunaújváros,46.9799888434768,18.9153671264648
8814,Tatabánya,47.5865417672077,18.3945035934448
8815,Érd,47.3785629299886,18.9206027984619
8816,Papenburg,53.078765024825,7.39422798156738
8817,"Burg (bei Magdeburg)",52.2718865289123,11.8490123748779
8818,"Val Thorens",45.2986185102149,6.58042430877686
8819,"Paris Flughafen (Roissy CDG)",49.0114153433561,2.56187438964844
8820,"Paris Flughafen (Orly)",48.7281996206201,2.36648082733154
8821,Schleiden,50.5298248202046,6.47669792175293
8822,Ivrea,45.465187388325,7.8731632232666
8823,"Lauf a. d. Pegnitz",49.511612271966,11.2790107727051
8824,Savognin,46.5967660908299,9.59844589233398
8825,Poschiavo,46.3265128399631,10.0567817687988
8826,Zernez,46.7006717215788,10.0948905944824
8827,Thusis,46.6984054281477,9.43961620330811
8828,Silenen,46.7879545379932,8.67027282714844
8829,Wildhaus,47.2031845734347,9.35022354125977
8830,Huttwil,47.1141236648177,7.84217834472656
